antiguedad_meses,cargo_mensual,cargos_totales,soporte_tecnico,tipo_contrato,factura_electronica,churn
16,71.63,1251.27,No,Mes_a_Mes,No,1
14,66.1,843.61,No,Un_Ano,Si,0
19,113.05,2183.18,No,Mes_a_Mes,Si,1
51,54.02,2523.2,Si,Un_Ano,Si,0
8,60.21,497.76,Sin_Internet,Mes_a_Mes,Si,1
48,90.66,4076.84,No,Mes_a_Mes,No,1
12,97.13,1056.96,No,Un_Ano,No,1
70,56.08,3751.96,Si,Un_Ano,No,0
35,112.59,3965.35,Si,Mes_a_Mes,Si,0
70,49.33,3477.27,Si,Mes_a_Mes,Si,0
6,58.01,366.41,No,Dos_Anos,No,0
11,43.67,438.14,No,Un_Ano,Si,0
38,76.02,2604.61,Si,Un_Ano,No,1
26,119.93,3251.77,No,Mes_a_Mes,Si,1
28,93.22,2847.29,No,Dos_Anos,No,0
50,69.78,3274.57,No,Dos_Anos,Si,0
58,118.38,6385.29,No,Un_Ano,No,0
26,29.67,747.19,Sin_Internet,Mes_a_Mes,No,0
44,52.16,2387.87,No,Mes_a_Mes,Si,1
15,104.62,1651.47,Sin_Internet,Un_Ano,No,0
24,74.81,1952.25,Sin_Internet,Dos_Anos,Si,0
59,25.45,1592.22,No,Mes_a_Mes,Si,0
57,68.39,3530.05,Si,Un_Ano,Si,0
17,27.07,433.17,No,Mes_a_Mes,Si,0
1,79.48,77.18,Si,Mes_a_Mes,Si,1
11,85.11,1019.89,No,Mes_a_Mes,No,1
20,44.13,901.24,Si,Mes_a_Mes,No,1
31,118.72,4045.64,Si,Un_Ano,Si,0
39,104.21,3915.95,No,Mes_a_Mes,Si,0
63,69.06,4717.45,Si,Mes_a_Mes,Si,0
6,54.41,339.43,No,Mes_a_Mes,No,1
28,26.17,789.49,No,Dos_Anos,Si,0
51,90.86,5025.54,No,Mes_a_Mes,No,0
53,49.97,2623.53,Sin_Internet,Dos_Anos,Si,0
44,62.49,2954.1,Si,Mes_a_Mes,Si,0
65,65.72,4684.66,No,Mes_a_Mes,No,0
12,106.11,1315.88,Si,Dos_Anos,No,1
28,105.88,2821.77,Si,Un_Ano,No,0
68,98.74,6404.55,Si,Mes_a_Mes,Si,0
30,97.85,3083.68,Sin_Internet,Mes_a_Mes,No,0
35,72.0,2433.64,No,Mes_a_Mes,No,0
6,100.16,590.27,Sin_Internet,Mes_a_Mes,Si,1
30,106.52,3212.55,No,Mes_a_Mes,Si,1
63,72.35,4933.35,No,Mes_a_Mes,Si,1
8,110.54,921.7,Si,Mes_a_Mes,Si,1
33,119.09,3765.69,No,Un_Ano,Si,0
43,41.65,1659.74,Sin_Internet,Mes_a_Mes,No,0
43,118.01,4861.1,Si,Mes_a_Mes,No,0
45,48.35,2103.31,Sin_Internet,Mes_a_Mes,No,0
54,113.73,6427.14,Si,Mes_a_Mes,No,1
65,105.86,6778.02,Sin_Internet,Un_Ano,No,0
7,112.03,862.31,Si,Mes_a_Mes,Si,1
36,68.8,2246.21,No,Mes_a_Mes,Si,0
25,39.35,955.07,Sin_Internet,Dos_Anos,No,0
37,46.15,1566.14,No,Un_Ano,Si,0
12,53.95,628.85,Si,Dos_Anos,No,0
32,48.72,1538.37,Si,Un_Ano,No,0
49,116.9,6176.2,No,Mes_a_Mes,No,1
38,39.83,1490.95,No,Dos_Anos,No,0
56,90.15,4569.31,No,Un_Ano,No,0
65,73.6,5219.52,Sin_Internet,Mes_a_Mes,No,0
26,28.25,682.39,Si,Mes_a_Mes,Si,1
57,45.1,2711.43,Si,Mes_a_Mes,Si,0
14,113.69,1496.25,Si,Un_Ano,Si,0
56,102.6,6232.06,No,Un_Ano,No,0
70,80.67,5338.06,No,Mes_a_Mes,No,0
41,32.29,1417.93,Si,Un_Ano,Si,0
51,38.16,1912.9,No,Mes_a_Mes,Si,0
67,94.41,6258.6,Si,Dos_Anos,No,0
12,96.92,1193.09,Sin_Internet,Un_Ano,Si,1
49,116.02,5670.68,Si,Dos_Anos,No,0
1,44.53,43.08,Sin_Internet,Mes_a_Mes,Si,0
19,86.66,1561.78,No,Un_Ano,No,0
66,65.93,4147.94,No,Un_Ano,No,0
58,35.82,2162.14,No,Mes_a_Mes,Si,0
4,56.93,209.9,Si,Mes_a_Mes,Si,1
8,59.91,485.18,Si,Mes_a_Mes,No,1
27,68.08,1793.86,Si,Mes_a_Mes,No,1
26,52.84,1333.48,No,Mes_a_Mes,Si,1
43,77.5,3476.13,Sin_Internet,Mes_a_Mes,Si,0
40,82.61,3306.53,Si,Un_Ano,Si,0
50,64.22,2939.47,Sin_Internet,Dos_Anos,Si,0
67,60.47,4383.36,No,Mes_a_Mes,Si,0
29,87.27,2732.29,Sin_Internet,Mes_a_Mes,No,1
42,30.15,1247.4,Si,Mes_a_Mes,Si,1
18,107.31,1743.74,Sin_Internet,Mes_a_Mes,Si,1
21,117.59,2252.21,Si,Mes_a_Mes,Si,1
67,30.25,2023.34,No,Un_Ano,Si,0
62,92.37,5247.51,No,Dos_Anos,No,0
27,48.96,1306.91,No,Mes_a_Mes,Si,0
47,65.85,2902.91,No,Mes_a_Mes,Si,0
26,50.71,1398.22,Sin_Internet,Mes_a_Mes,Si,1
9,45.35,397.34,Sin_Internet,Mes_a_Mes,Si,0
12,66.89,783.17,Sin_Internet,Mes_a_Mes,Si,1
16,60.3,873.13,No,Mes_a_Mes,No,1
47,65.45,3170.75,Si,Mes_a_Mes,Si,0
56,101.77,6010.82,Si,Mes_a_Mes,No,0
66,117.97,7417.7,No,Dos_Anos,Si,0
51,38.62,2015.63,No,Un_Ano,No,0
27,95.69,2659.53,No,Mes_a_Mes,No,0
66,77.16,5224.63,Si,Mes_a_Mes,No,0
62,60.44,3895.9,Si,Un_Ano,Si,0
71,87.75,6585.36,No,Dos_Anos,Si,0
8,108.74,914.82,Si,Mes_a_Mes,No,1
38,85.94,3314.07,Si,Dos_Anos,No,0
6,91.85,599.47,Si,Mes_a_Mes,No,1
59,39.08,2435.05,Si,Mes_a_Mes,Si,1
19,92.73,1899.6,No,Dos_Anos,No,0
56,118.68,6656.48,No,Mes_a_Mes,No,0
28,116.16,3382.89,Sin_Internet,Mes_a_Mes,Si,1
10,63.87,685.08,Sin_Internet,Un_Ano,Si,0
45,108.81,4935.4,Si,Mes_a_Mes,Si,1
65,81.18,5671.43,No,Mes_a_Mes,No,0
50,36.24,1893.62,No,Dos_Anos,Si,0
32,117.93,3965.3,Si,Mes_a_Mes,No,1
61,83.25,5512.28,Si,Mes_a_Mes,Si,0
16,35.06,541.92,Sin_Internet,Un_Ano,Si,1
6,79.36,485.18,Sin_Internet,Dos_Anos,Si,0
66,93.54,5892.94,No,Mes_a_Mes,No,0
62,47.54,2964.68,Sin_Internet,Mes_a_Mes,No,1
66,89.83,5861.96,No,Mes_a_Mes,Si,0
67,116.76,7756.3,Si,Mes_a_Mes,No,0
19,47.01,841.13,No,Mes_a_Mes,No,1
4,71.63,293.71,No,Dos_Anos,Si,0
43,54.83,2497.07,No,Mes_a_Mes,Si,0
18,61.85,1061.79,No,Mes_a_Mes,Si,0
46,104.53,4446.72,No,Un_Ano,No,0
46,103.24,4516.68,Si,Un_Ano,Si,1
21,25.79,569.24,Si,Un_Ano,No,0
30,36.6,1002.12,Si,Mes_a_Mes,Si,0
64,58.16,3809.94,Si,Dos_Anos,No,0
41,53.79,2346.45,Si,Dos_Anos,No,0
17,33.89,610.89,Si,Un_Ano,No,0
5,90.33,495.69,No,Mes_a_Mes,Si,1
5,86.06,455.26,Si,Mes_a_Mes,No,1
48,48.57,2161.09,No,Mes_a_Mes,No,0
38,59.36,2186.71,Si,Mes_a_Mes,Si,0
6,71.36,403.92,No,Dos_Anos,Si,0
58,29.3,1657.38,Si,Un_Ano,No,0
14,39.71,571.16,Si,Un_Ano,No,0
59,86.45,4886.16,No,Mes_a_Mes,Si,0
65,71.14,4280.78,No,Un_Ano,No,0
13,82.04,1112.21,Si,Mes_a_Mes,Si,1
27,117.46,2928.61,Sin_Internet,Mes_a_Mes,No,1
25,96.77,2635.97,Si,Mes_a_Mes,No,1
56,116.98,6706.24,Si,Mes_a_Mes,No,0
68,81.14,5809.29,No,Mes_a_Mes,Si,0
59,25.14,1579.46,Si,Un_Ano,Si,0
49,33.91,1709.12,Si,Mes_a_Mes,No,0
18,91.21,1708.11,Si,Mes_a_Mes,No,1
3,53.98,171.34,No,Mes_a_Mes,Si,1
57,64.31,3632.01,Si,Un_Ano,Si,0
6,89.16,481.76,No,Un_Ano,Si,1
69,56.68,4276.19,No,Un_Ano,Si,0
31,108.0,3175.73,No,Dos_Anos,Si,0
8,61.81,459.84,Sin_Internet,Mes_a_Mes,Si,1
10,29.21,316.59,Si,Mes_a_Mes,No,0
3,118.5,358.43,Si,Mes_a_Mes,No,0
12,71.52,819.73,Si,Mes_a_Mes,Si,0
19,58.3,1203.35,Sin_Internet,Mes_a_Mes,No,0
21,110.42,2483.62,No,Un_Ano,Si,0
14,106.78,1481.71,Si,Dos_Anos,Si,0
29,28.59,904.76,Sin_Internet,Un_Ano,Si,0
7,101.8,654.63,No,Mes_a_Mes,Si,1
49,71.55,3812.8,Si,Dos_Anos,No,0
65,88.98,5737.85,No,Mes_a_Mes,Si,0
7,38.87,269.99,No,Mes_a_Mes,Si,0
14,88.41,1226.18,Sin_Internet,Mes_a_Mes,No,0
16,46.86,739.34,Si,Dos_Anos,Si,0
16,36.15,582.72,Sin_Internet,Mes_a_Mes,Si,1
13,37.79,539.92,No,Dos_Anos,Si,1
29,53.49,1400.58,Si,Un_Ano,No,0
61,119.21,7271.91,Si,Mes_a_Mes,Si,1
37,30.16,1067.63,Si,Mes_a_Mes,No,1
17,56.44,896.44,No,Mes_a_Mes,Si,1
31,74.88,2518.63,No,Un_Ano,No,0
59,44.66,2574.07,Si,Mes_a_Mes,Si,0
47,116.35,5519.19,Si,Dos_Anos,Si,0
6,68.75,448.01,No,Mes_a_Mes,No,0
32,90.81,2893.95,No,Mes_a_Mes,Si,0
31,59.2,1757.46,No,Un_Ano,Si,0
18,43.45,719.03,Si,Un_Ano,No,0
9,53.84,494.09,No,Mes_a_Mes,Si,0
3,51.57,167.45,Si,Dos_Anos,No,0
71,105.52,6863.74,Si,Dos_Anos,Si,0
26,26.4,678.98,Si,Mes_a_Mes,Si,1
13,109.9,1475.74,Sin_Internet,Un_Ano,Si,0
34,62.32,1949.67,Si,Mes_a_Mes,Si,0
43,83.6,3291.91,No,Mes_a_Mes,No,0
33,101.53,3152.47,No,Mes_a_Mes,No,1
69,68.79,4396.51,Si,Mes_a_Mes,Si,0
36,33.8,1187.07,No,Dos_Anos,Si,0
68,76.46,5105.89,Si,Un_Ano,Si,0
47,36.55,1701.61,No,Un_Ano,Si,0
61,103.34,6292.55,No,Un_Ano,Si,0
45,86.55,3550.65,No,Dos_Anos,Si,0
48,81.25,4027.11,Sin_Internet,Mes_a_Mes,Si,0
41,25.04,1074.63,No,Dos_Anos,No,0
38,116.21,4095.58,Si,Un_Ano,Si,0
68,37.38,2403.04,Sin_Internet,Un_Ano,No,0
11,42.43,446.25,No,Mes_a_Mes,No,1
16,118.69,1867.21,No,Mes_a_Mes,Si,1
65,33.51,2135.27,No,Mes_a_Mes,No,0
71,95.46,6378.69,Si,Mes_a_Mes,Si,1
67,34.02,2084.9,Si,Dos_Anos,Si,0
71,94.62,6436.49,No,Mes_a_Mes,Si,0
1,109.49,115.6,Si,Un_Ano,No,0
71,58.22,3768.5,Si,Mes_a_Mes,Si,1
4,54.68,212.87,Si,Mes_a_Mes,No,1
37,113.63,3945.98,No,Mes_a_Mes,Si,0
14,32.09,468.35,Si,Un_Ano,Si,1
25,58.02,1401.6,Si,Dos_Anos,No,0
4,87.03,340.97,No,Mes_a_Mes,Si,1
66,90.31,6457.68,Si,Mes_a_Mes,Si,1
43,68.04,2990.79,No,Un_Ano,Si,0
26,106.1,2937.26,Si,Mes_a_Mes,Si,0
15,105.65,1643.36,Si,Un_Ano,Si,0
6,102.62,672.37,No,Mes_a_Mes,No,1
37,41.22,1546.97,Sin_Internet,Mes_a_Mes,Si,0
43,86.43,3530.61,Sin_Internet,Mes_a_Mes,Si,0
42,105.84,4618.08,Si,Mes_a_Mes,No,1
13,33.96,469.76,Si,Mes_a_Mes,No,0
16,48.24,844.02,No,Mes_a_Mes,No,0
42,117.91,5068.85,Si,Un_Ano,Si,0
38,68.88,2785.99,No,Un_Ano,Si,0
66,75.37,5183.96,Si,Mes_a_Mes,Si,1
65,58.28,3996.58,No,Un_Ano,No,0
5,62.26,317.39,No,Dos_Anos,No,0
30,109.98,3161.53,Si,Mes_a_Mes,No,0
43,44.88,1770.67,Sin_Internet,Mes_a_Mes,Si,0
32,51.52,1721.15,Si,Mes_a_Mes,Si,0
67,72.56,5181.91,Si,Dos_Anos,No,0
67,54.5,3849.53,No,Mes_a_Mes,Si,0
42,109.8,4186.98,No,Mes_a_Mes,Si,0
5,85.13,387.77,No,Un_Ano,No,1
59,72.86,3957.53,Sin_Internet,Dos_Anos,Si,0
23,82.39,2017.93,Sin_Internet,Un_Ano,Si,0
8,26.88,219.8,Sin_Internet,Mes_a_Mes,Si,0
68,95.47,6608.43,No,Mes_a_Mes,Si,1
70,56.87,3752.66,Si,Dos_Anos,Si,0
19,82.78,1439.62,Si,Mes_a_Mes,Si,1
44,104.06,4849.8,Si,Dos_Anos,No,0
38,57.82,2341.47,Si,Mes_a_Mes,Si,1
44,28.51,1192.06,No,Dos_Anos,Si,0
6,25.09,160.35,No,Mes_a_Mes,No,0
3,106.68,308.07,No,Dos_Anos,No,1
33,76.92,2696.74,Si,Mes_a_Mes,Si,0
66,86.79,5234.0,No,Mes_a_Mes,No,1
58,81.7,4591.45,Sin_Internet,Mes_a_Mes,Si,1
26,41.06,1125.3,No,Mes_a_Mes,Si,0
28,28.63,767.77,Sin_Internet,Mes_a_Mes,No,0
43,48.1,1878.14,Si,Dos_Anos,Si,0
16,119.13,1772.78,Si,Mes_a_Mes,Si,1
23,64.69,1625.26,Si,Un_Ano,No,0
59,112.88,6793.44,Si,Mes_a_Mes,Si,1
35,49.72,1627.77,No,Mes_a_Mes,No,1
41,92.96,3923.94,Sin_Internet,Un_Ano,Si,0
22,27.47,619.24,Si,Mes_a_Mes,Si,0
1,26.25,25.77,Sin_Internet,Un_Ano,Si,0
46,69.26,3292.23,Si,Mes_a_Mes,Si,1
22,86.66,1758.5,Si,Un_Ano,No,0
32,116.41,3592.07,Si,Mes_a_Mes,Si,0
30,27.82,757.41,No,Un_Ano,No,0
43,118.85,5534.18,No,Mes_a_Mes,No,1
12,69.82,903.69,No,Mes_a_Mes,No,0
71,97.81,6533.33,No,Mes_a_Mes,No,1
27,86.4,2429.68,No,Mes_a_Mes,Si,1
26,48.54,1341.06,Si,Dos_Anos,Si,0
18,56.59,999.72,No,Dos_Anos,No,0
66,81.16,5696.1,No,Mes_a_Mes,No,0
61,34.16,2080.59,Sin_Internet,Un_Ano,No,0
46,98.6,4805.2,Si,Dos_Anos,No,0
29,100.96,3078.54,No,Mes_a_Mes,No,1
32,102.96,3335.51,Si,Dos_Anos,Si,0
15,105.62,1586.63,Si,Dos_Anos,No,1
60,90.46,5202.66,No,Un_Ano,Si,0
28,95.67,2631.31,No,Dos_Anos,Si,0
27,80.93,2137.8,No,Mes_a_Mes,Si,1
41,46.53,1756.36,Si,Dos_Anos,Si,0
47,32.89,1553.27,Sin_Internet,Dos_Anos,Si,0
33,41.96,1406.92,Si,Mes_a_Mes,No,0
44,43.35,2086.32,Sin_Internet,Mes_a_Mes,Si,0
50,97.0,4639.4,Sin_Internet,Mes_a_Mes,Si,0
10,115.04,1127.27,Si,Mes_a_Mes,No,1
24,102.37,2482.37,Si,Dos_Anos,No,0
34,119.26,4341.14,Si,Un_Ano,Si,0
20,29.15,554.78,Si,Mes_a_Mes,Si,0
25,28.05,663.99,Sin_Internet,Mes_a_Mes,Si,0
55,89.94,4978.24,Si,Mes_a_Mes,Si,1
43,27.43,1091.87,No,Dos_Anos,Si,0
53,109.62,6038.1,Si,Dos_Anos,Si,0
50,69.86,3744.35,No,Dos_Anos,Si,0
55,112.82,5621.21,No,Mes_a_Mes,No,1
13,48.74,594.97,No,Dos_Anos,Si,1
49,86.03,4282.17,Sin_Internet,Un_Ano,Si,0
10,91.41,974.03,No,Mes_a_Mes,Si,1
11,52.29,574.05,No,Un_Ano,Si,0
20,59.89,1265.92,No,Mes_a_Mes,No,1
48,77.39,3656.96,No,Un_Ano,No,0
17,61.45,1021.15,Sin_Internet,Un_Ano,No,0
33,71.69,2215.14,Sin_Internet,Dos_Anos,Si,0
20,68.32,1271.19,Si,Dos_Anos,Si,0
46,88.27,4259.6,Sin_Internet,Mes_a_Mes,No,0
31,32.73,947.53,No,Mes_a_Mes,Si,1
51,115.88,5800.83,Si,Mes_a_Mes,Si,0
19,34.77,666.58,Sin_Internet,Mes_a_Mes,No,1
62,57.12,3374.56,No,Mes_a_Mes,Si,1
44,25.83,1212.08,Sin_Internet,Dos_Anos,No,0
38,102.52,3821.56,No,Mes_a_Mes,Si,0
49,35.69,1705.7,Si,Dos_Anos,Si,0
65,51.46,3129.61,Si,Mes_a_Mes,Si,0
11,67.92,705.25,Si,Dos_Anos,Si,0
27,105.18,2721.31,No,Dos_Anos,No,0
58,97.89,5506.53,Sin_Internet,Dos_Anos,Si,0
64,39.24,2612.47,No,Mes_a_Mes,No,1
65,67.43,4818.01,No,Mes_a_Mes,No,0
15,56.61,850.26,No,Dos_Anos,No,0
1,115.11,119.84,Si,Mes_a_Mes,Si,1
19,106.3,1916.17,No,Mes_a_Mes,Si,1
56,39.29,2396.98,No,Mes_a_Mes,Si,1
64,65.82,4473.98,Si,Mes_a_Mes,Si,0
34,67.24,2370.78,No,Un_Ano,Si,0
64,116.29,7164.79,Si,Un_Ano,Si,0
10,100.55,921.36,Sin_Internet,Mes_a_Mes,Si,0
60,101.86,6683.92,Si,Mes_a_Mes,Si,1
39,59.97,2444.17,Sin_Internet,Dos_Anos,No,0
66,91.08,5574.35,No,Mes_a_Mes,Si,1
32,55.42,1791.83,Sin_Internet,Mes_a_Mes,Si,1
51,103.33,5386.83,No,Mes_a_Mes,No,1
26,116.21,2987.29,Si,Mes_a_Mes,No,1
57,82.96,4702.01,Si,Mes_a_Mes,No,1
60,75.23,4555.32,Si,Dos_Anos,No,0
55,107.89,6291.77,No,Dos_Anos,Si,0
6,110.98,707.39,Si,Mes_a_Mes,Si,1
7,33.57,256.64,Si,Mes_a_Mes,No,0
66,91.24,5626.69,No,Un_Ano,Si,0
26,84.7,2030.54,Sin_Internet,Dos_Anos,Si,0
5,44.97,229.82,Si,Mes_a_Mes,Si,1
1,36.86,38.36,No,Mes_a_Mes,No,1
2,52.1,100.86,No,Un_Ano,No,0
65,41.05,2926.99,No,Mes_a_Mes,Si,0
10,48.05,513.29,No,Mes_a_Mes,No,0
50,112.17,5600.8,Sin_Internet,Mes_a_Mes,No,1
51,112.04,5970.26,Si,Mes_a_Mes,Si,1
69,49.09,3355.41,No,Mes_a_Mes,No,1
41,44.2,1703.33,Si,Dos_Anos,No,0
58,68.18,3685.04,Sin_Internet,Un_Ano,No,0
68,88.08,5737.86,No,Mes_a_Mes,No,1
24,38.1,986.77,Sin_Internet,Mes_a_Mes,No,1
56,102.65,5605.53,Sin_Internet,Mes_a_Mes,Si,0
36,31.99,1245.32,Si,Un_Ano,No,0
2,35.77,75.81,Si,Mes_a_Mes,No,0
56,85.46,4888.09,No,Dos_Anos,No,0
12,44.4,575.15,No,Mes_a_Mes,Si,0
12,46.76,526.27,No,Un_Ano,Si,0
22,108.25,2179.65,Sin_Internet,Mes_a_Mes,Si,1
62,59.6,3880.24,No,Dos_Anos,Si,0
64,112.52,7785.18,Si,Mes_a_Mes,Si,0
28,35.33,966.11,Sin_Internet,Mes_a_Mes,No,1
28,113.51,2863.41,Sin_Internet,Mes_a_Mes,No,1
4,111.9,471.44,No,Mes_a_Mes,Si,1
45,76.28,3339.88,Si,Mes_a_Mes,Si,1
13,97.04,1283.12,Si,Un_Ano,No,1
4,66.53,250.65,Si,Mes_a_Mes,No,0
61,97.74,6178.35,Si,Mes_a_Mes,Si,1
26,48.09,1258.32,No,Dos_Anos,Si,0
6,110.8,602.06,Si,Mes_a_Mes,No,1
56,99.9,5041.81,No,Un_Ano,Si,0
27,94.59,2522.13,No,Dos_Anos,Si,0
35,101.46,3312.42,No,Dos_Anos,No,0
58,57.76,3621.86,No,Mes_a_Mes,No,0
63,43.04,2496.96,Sin_Internet,Un_Ano,No,0
33,58.71,2021.2,Sin_Internet,Mes_a_Mes,Si,0
33,28.68,918.04,Si,Mes_a_Mes,Si,0
69,50.67,3800.38,Sin_Internet,Mes_a_Mes,Si,0
40,82.69,3064.78,Si,Un_Ano,Si,0
47,105.42,5229.95,Si,Mes_a_Mes,Si,1
45,113.38,5570.7,Sin_Internet,Mes_a_Mes,No,0
27,93.61,2758.47,No,Mes_a_Mes,Si,0
7,109.73,730.66,No,Mes_a_Mes,No,1
58,52.68,2931.06,Si,Un_Ano,No,0
14,89.38,1163.6,No,Un_Ano,No,1
4,117.79,459.16,No,Mes_a_Mes,Si,1
34,83.03,2925.83,Sin_Internet,Dos_Anos,Si,0
38,65.65,2250.6,Sin_Internet,Mes_a_Mes,No,0
20,49.95,1029.03,No,Mes_a_Mes,Si,1
46,54.9,2281.86,No,Mes_a_Mes,Si,1
19,44.23,868.51,No,Mes_a_Mes,No,1
1,91.77,98.02,No,Mes_a_Mes,Si,0
23,93.78,2096.62,Sin_Internet,Un_Ano,Si,0
62,99.06,6027.02,Sin_Internet,Un_Ano,Si,0
28,69.41,2031.97,No,Mes_a_Mes,Si,0
33,38.13,1336.12,Si,Mes_a_Mes,No,0
3,65.08,214.75,No,Dos_Anos,Si,0
16,96.11,1550.25,Si,Mes_a_Mes,Si,1
30,106.3,3415.15,No,Mes_a_Mes,No,1
25,32.71,745.15,Si,Mes_a_Mes,No,0
1,48.17,44.38,No,Mes_a_Mes,Si,1
33,116.39,4125.41,Sin_Internet,Mes_a_Mes,Si,0
37,66.04,2384.07,Si,Un_Ano,No,0
29,31.71,869.21,Sin_Internet,Mes_a_Mes,Si,0
37,44.35,1609.85,Sin_Internet,Mes_a_Mes,No,1
61,103.62,6353.21,No,Un_Ano,Si,0
8,97.15,749.86,Si,Un_Ano,No,0
1,45.66,42.9,No,Mes_a_Mes,Si,1
63,34.65,1980.81,Si,Mes_a_Mes,Si,0
65,32.54,2228.3,Si,Mes_a_Mes,No,0
46,72.47,3602.96,Si,Mes_a_Mes,Si,0
43,91.08,3538.28,Sin_Internet,Mes_a_Mes,No,0
10,55.75,540.72,Si,Mes_a_Mes,Si,0
10,33.19,357.97,Sin_Internet,Un_Ano,No,0
62,71.74,4021.48,No,Un_Ano,Si,0
51,45.8,2443.94,No,Mes_a_Mes,Si,0
45,42.19,1801.08,Si,Mes_a_Mes,Si,0
45,98.59,4678.82,Sin_Internet,Mes_a_Mes,No,0
58,82.42,4951.75,No,Mes_a_Mes,Si,0
66,54.93,3945.29,No,Un_Ano,Si,0
24,68.75,1586.19,No,Mes_a_Mes,Si,0
65,46.27,2797.96,Sin_Internet,Dos_Anos,No,0
55,78.36,4305.52,No,Un_Ano,No,0
51,96.91,5421.65,No,Mes_a_Mes,No,0
21,65.7,1252.88,Sin_Internet,Dos_Anos,Si,0
47,61.45,2702.37,Sin_Internet,Un_Ano,Si,0
22,48.92,1153.14,Sin_Internet,Dos_Anos,No,0
29,55.73,1676.39,Sin_Internet,Mes_a_Mes,Si,0
40,59.21,2332.83,Sin_Internet,Un_Ano,Si,0
3,54.72,163.95,Sin_Internet,Dos_Anos,Si,1
49,33.58,1565.06,Si,Un_Ano,Si,0
25,39.04,1066.27,No,Dos_Anos,No,0
11,119.64,1274.72,No,Dos_Anos,Si,1
48,59.49,2786.91,Si,Un_Ano,No,0
32,101.51,3228.22,No,Mes_a_Mes,Si,0
3,93.14,263.42,No,Dos_Anos,Si,1
45,78.6,3322.29,Si,Un_Ano,No,0
20,67.73,1381.87,No,Mes_a_Mes,Si,0
20,88.2,1860.91,No,Mes_a_Mes,Si,1
51,80.5,4312.56,Si,Dos_Anos,Si,0
20,94.72,1919.26,No,Un_Ano,No,0
14,119.42,1718.33,Sin_Internet,Mes_a_Mes,No,0
32,54.92,1779.83,Sin_Internet,Un_Ano,No,0
42,56.73,2561.32,No,Dos_Anos,No,0
39,90.47,3448.9,No,Un_Ano,Si,1
38,105.23,3697.47,No,Mes_a_Mes,Si,1
64,43.05,2719.66,Si,Un_Ano,Si,1
4,106.2,456.3,No,Mes_a_Mes,Si,1
63,110.16,7496.37,Si,Un_Ano,Si,1
61,62.51,3881.36,Si,Un_Ano,Si,0
5,50.32,229.57,No,Mes_a_Mes,No,1
66,63.06,4347.05,No,Un_Ano,No,0
45,42.73,1981.71,No,Mes_a_Mes,Si,1
50,30.62,1516.21,No,Mes_a_Mes,No,0
3,100.74,281.85,Sin_Internet,Mes_a_Mes,Si,1
23,79.13,1858.74,No,Dos_Anos,Si,0
11,71.94,788.54,Si,Un_Ano,Si,0
38,45.33,1571.1,Si,Dos_Anos,No,0
56,77.48,4250.2,Si,Mes_a_Mes,Si,0
35,63.16,2404.56,No,Mes_a_Mes,Si,0
65,73.09,4666.74,No,Mes_a_Mes,Si,0
6,33.63,198.93,Si,Un_Ano,No,0
70,112.67,7977.5,Si,Un_Ano,Si,0
40,97.6,3745.6,Sin_Internet,Mes_a_Mes,Si,1
35,95.41,3054.53,Si,Un_Ano,Si,0
13,80.27,1064.64,Si,Mes_a_Mes,Si,1
25,46.63,1164.6,Sin_Internet,Un_Ano,No,0
67,34.84,2419.83,No,Dos_Anos,Si,0
68,59.33,4015.41,No,Mes_a_Mes,Si,0
47,64.22,2865.81,Si,Un_Ano,Si,1
55,97.3,5227.75,No,Un_Ano,Si,0
43,39.07,1516.55,No,Dos_Anos,Si,1
2,102.6,191.05,No,Mes_a_Mes,Si,0
45,67.07,3190.79,Si,Mes_a_Mes,Si,1
48,101.0,5266.55,Si,Mes_a_Mes,No,0
62,72.0,4343.58,No,Mes_a_Mes,Si,0
38,29.9,1233.33,No,Mes_a_Mes,No,0
47,82.77,3995.59,No,Mes_a_Mes,Si,0
4,65.58,250.8,Si,Mes_a_Mes,No,0
60,68.63,4199.95,No,Un_Ano,No,0
49,99.35,5168.14,Sin_Internet,Dos_Anos,Si,0
34,46.14,1658.45,No,Mes_a_Mes,No,0
44,27.44,1300.35,No,Dos_Anos,No,0
56,52.18,3089.91,Si,Mes_a_Mes,No,0
42,39.74,1734.36,Sin_Internet,Mes_a_Mes,No,0
50,57.66,2815.94,No,Dos_Anos,Si,0
69,44.76,2890.62,No,Dos_Anos,Si,0
33,34.22,1041.78,No,Un_Ano,Si,0
67,103.62,7376.69,Si,Dos_Anos,No,1
42,44.9,1986.4,Sin_Internet,Mes_a_Mes,Si,1
44,59.56,2827.38,Si,Mes_a_Mes,Si,1
68,25.18,1565.21,No,Dos_Anos,No,0
57,98.31,5755.31,Si,Mes_a_Mes,No,0
36,69.01,2593.9,No,Dos_Anos,Si,0
41,107.14,4315.92,No,Mes_a_Mes,No,1
56,30.02,1691.69,No,Un_Ano,Si,0
3,40.56,121.6,No,Dos_Anos,Si,0
56,49.48,2734.83,Sin_Internet,Dos_Anos,Si,0
56,109.38,5868.77,Sin_Internet,Dos_Anos,Si,0
65,58.63,4183.67,No,Mes_a_Mes,Si,1
39,42.76,1795.5,Si,Mes_a_Mes,No,0
