id_transaccion,items
TRX-002339,"Cafe,Leche,Pan"
TRX-002340,"Arroz,Cafe,Chocolate,Vino"
TRX-002341,"Chocolate,Manzanas,Pan"
TRX-002342,"Cafe,Cerveza,Chocolate,Leche,Pan"
TRX-002343,"Arroz,Chocolate,Leche,Pan"
TRX-002344,"Cerveza,Pasta,Pañales"
TRX-002345,"Cafe,Leche,Pan"
TRX-002346,"Cerveza,Pañales"
TRX-002347,"Arroz,Manzanas,Pañales"
TRX-002348,"Cafe,Cerveza,Pañales"
TRX-002349,Pan
TRX-002350,"Cafe,Leche,Pan"
TRX-002351,"Arroz,Cerveza,Chocolate,Huevos,Pañales"
TRX-002352,"Manzanas,Pan,Queso,Vino"
TRX-002353,"Cafe,Cerveza,Chocolate,Pan,Pañales"
TRX-002354,"Pasta,Queso"
TRX-002355,"Queso,Vino"
TRX-002356,"Arroz,Chocolate"
TRX-002357,"Cerveza,Pan,Pañales,Queso"
TRX-002358,"Cafe,Pan,Vino"
TRX-002359,"Cafe,Cerveza,Manzanas"
TRX-002360,"Cafe,Leche,Pan"
TRX-002361,"Cafe,Huevos,Pañales"
TRX-002362,"Chocolate,Leche,Pan,Queso,Vino"
TRX-002363,"Arroz,Cafe,Chocolate,Leche,Pan"
TRX-002364,"Arroz,Cerveza,Leche,Pañales"
TRX-002365,"Cerveza,Pañales"
TRX-002366,"Cafe,Leche,Pan"
TRX-002367,"Cerveza,Pañales"
TRX-002368,"Cerveza,Chocolate"
TRX-002369,"Cerveza,Chocolate,Pañales,Queso"
TRX-002370,"Arroz,Chocolate,Leche,Manzanas,Pañales"
TRX-002371,"Cafe,Leche,Pan,Queso"
TRX-002372,"Cafe,Leche,Pan"
TRX-002373,"Cafe,Leche,Pan"
TRX-002374,"Arroz,Cafe,Cerveza,Pan,Vino"
TRX-002375,"Cafe,Huevos,Leche,Manzanas"
TRX-002376,"Cafe,Queso"
TRX-002377,"Cerveza,Chocolate,Pañales,Queso,Vino"
TRX-002378,Queso
TRX-002379,"Cerveza,Manzanas,Pañales,Vino"
TRX-002380,"Cerveza,Pan,Pañales"
TRX-002381,"Cafe,Leche,Pan"
TRX-002382,"Cafe,Leche,Pan"
TRX-002383,Pan
TRX-002384,Leche
TRX-002385,"Cafe,Leche,Pan,Pañales"
TRX-002386,"Cerveza,Manzanas,Pan,Pasta,Pañales"
TRX-002387,Pasta
TRX-002388,"Cerveza,Chocolate,Pañales"
TRX-002389,"Cerveza,Manzanas,Pañales"
TRX-002390,"Cerveza,Pasta,Pañales,Vino"
TRX-002391,"Cafe,Leche,Pan"
TRX-002392,"Cafe,Leche,Pan"
TRX-002393,"Chocolate,Leche,Manzanas,Pasta"
TRX-002394,"Cerveza,Pañales"
TRX-002395,"Cerveza,Huevos,Leche,Pañales"
TRX-002396,"Cafe,Chocolate,Manzanas,Pasta"
TRX-002397,"Cafe,Leche,Pan"
TRX-002398,"Arroz,Chocolate,Manzanas,Pan,Pañales"
TRX-002399,"Cerveza,Manzanas,Pañales,Queso,Vino"
TRX-002400,"Arroz,Queso,Vino"
TRX-002401,"Cerveza,Huevos,Manzanas,Queso"
TRX-002402,"Cerveza,Pañales"
TRX-002403,"Cerveza,Chocolate,Leche,Pañales"
TRX-002404,"Cerveza,Chocolate,Huevos,Pañales"
TRX-002405,Pan
TRX-002406,"Cerveza,Chocolate,Manzanas,Pan,Pañales"
TRX-002407,"Arroz,Huevos,Leche,Vino"
TRX-002408,"Cafe,Leche,Pan"
TRX-002409,"Arroz,Manzanas,Queso"
TRX-002410,Cafe
TRX-002411,"Cafe,Cerveza,Chocolate,Pasta,Vino"
TRX-002412,"Cafe,Leche,Pan"
TRX-002413,"Chocolate,Huevos,Leche,Pasta,Queso"
TRX-002414,"Cerveza,Pañales"
TRX-002415,"Arroz,Cerveza,Chocolate,Pañales,Vino"
TRX-002416,"Cerveza,Huevos,Pasta,Vino"
TRX-002417,Cerveza
TRX-002418,"Cafe,Leche,Manzanas,Pasta,Queso"
TRX-002419,"Leche,Manzanas,Pasta"
TRX-002420,"Cerveza,Pañales"
TRX-002421,"Cafe,Manzanas,Vino"
TRX-002422,"Leche,Manzanas,Pasta,Pañales,Queso"
TRX-002423,"Cafe,Pan"
TRX-002424,"Cerveza,Pañales"
TRX-002425,"Cerveza,Chocolate,Pan,Pañales"
TRX-002426,"Arroz,Huevos,Leche,Manzanas,Queso"
TRX-002427,"Cafe,Cerveza,Leche,Manzanas,Pan"
TRX-002428,Pañales
TRX-002429,"Chocolate,Leche,Pañales,Queso,Vino"
TRX-002430,"Leche,Manzanas,Pan"
TRX-002431,"Cerveza,Pañales"
TRX-002432,"Arroz,Cerveza,Huevos,Pan,Pañales"
TRX-002433,Pan
TRX-002434,"Cafe,Leche,Pan"
TRX-002435,"Cerveza,Chocolate,Pañales"
TRX-002436,"Huevos,Leche,Manzanas,Pasta"
TRX-002437,"Cerveza,Pañales"
TRX-002438,"Cerveza,Chocolate,Pañales,Queso,Vino"
TRX-002439,"Cafe,Leche,Pan"
TRX-002440,"Cafe,Leche,Pan"
TRX-002441,"Arroz,Cerveza,Chocolate,Pañales"
TRX-002442,"Arroz,Cafe,Chocolate,Manzanas,Pañales"
TRX-002443,"Cerveza,Pan,Pañales,Vino"
TRX-002444,"Cerveza,Pañales,Queso"
TRX-002445,"Cerveza,Manzanas,Pan,Pañales"
TRX-002446,"Huevos,Manzanas,Pan,Pasta"
TRX-002447,Chocolate
TRX-002448,Pasta
TRX-002449,"Cafe,Cerveza,Chocolate,Leche,Pan"
TRX-002450,"Cerveza,Pan"
TRX-002451,"Cerveza,Pañales"
TRX-002452,"Arroz,Cafe,Cerveza,Leche,Manzanas"
TRX-002453,"Arroz,Cafe,Huevos,Pan,Vino"
TRX-002454,"Arroz,Cerveza,Pan"
TRX-002455,"Cafe,Cerveza"
TRX-002456,"Cerveza,Pañales,Vino"
TRX-002457,"Arroz,Pañales,Queso,Vino"
TRX-002458,"Cafe,Cerveza,Pañales"
TRX-002459,"Cafe,Leche,Manzanas,Pan,Vino"
TRX-002460,"Cafe,Leche,Pan,Pasta"
TRX-002461,"Chocolate,Huevos,Leche"
TRX-002462,"Cafe,Cerveza,Pañales,Queso"
TRX-002463,"Arroz,Leche,Manzanas,Pan,Pañales"
TRX-002464,"Cafe,Chocolate,Leche,Pan,Vino"
TRX-002465,"Arroz,Cafe,Leche,Pañales,Vino"
TRX-002466,"Pan,Pañales"
TRX-002467,"Cafe,Leche,Pan"
TRX-002468,"Arroz,Cerveza,Chocolate,Pañales"
TRX-002469,"Arroz,Queso"
TRX-002470,"Cerveza,Pañales"
TRX-002471,"Arroz,Vino"
TRX-002472,"Cafe,Chocolate,Leche,Manzanas,Pan"
TRX-002473,"Cafe,Chocolate,Huevos,Pan"
TRX-002474,"Cafe,Leche,Pan"
TRX-002475,"Cerveza,Pañales"
TRX-002476,"Cafe,Leche,Pan"
TRX-002477,"Cafe,Leche,Pan"
TRX-002478,"Cafe,Leche,Pan,Pañales,Vino"
TRX-002479,"Cafe,Chocolate,Leche,Manzanas,Vino"
TRX-002480,"Cafe,Cerveza,Chocolate,Pañales,Queso"
TRX-002481,"Cerveza,Pañales"
TRX-002482,"Cafe,Leche,Pan"
TRX-002483,"Cerveza,Pañales"
TRX-002484,"Cerveza,Pañales"
TRX-002485,"Cafe,Cerveza,Leche,Pan"
TRX-002486,"Cafe,Cerveza,Chocolate,Pasta,Pañales"
TRX-002487,"Cafe,Chocolate,Leche,Pan,Vino"
TRX-002488,"Cerveza,Pañales"
TRX-002489,"Chocolate,Leche,Pasta,Queso"
TRX-002490,"Cerveza,Leche,Pañales"
TRX-002491,"Cafe,Leche,Pan"
TRX-002492,"Cafe,Leche,Pan,Vino"
TRX-002493,"Cafe,Chocolate,Leche,Pan,Pañales"
TRX-002494,"Cafe,Manzanas,Pan"
TRX-002495,"Cafe,Cerveza,Chocolate,Vino"
TRX-002496,"Cafe,Leche,Pan,Queso"
TRX-002497,"Cerveza,Huevos,Manzanas,Vino"
TRX-002498,"Cafe,Leche,Pan,Queso"
TRX-002499,"Cerveza,Manzanas,Pañales,Vino"
TRX-002500,"Huevos,Leche,Manzanas"
TRX-002501,"Chocolate,Huevos,Pan,Pasta,Pañales"
TRX-002502,"Arroz,Chocolate,Pañales,Vino"
TRX-002503,"Cafe,Leche,Pan"
TRX-002504,"Arroz,Cerveza,Pañales"
TRX-002505,"Cerveza,Pañales"
TRX-002506,"Cafe,Manzanas"
TRX-002507,"Cafe,Cerveza,Chocolate,Pañales"
TRX-002508,"Cafe,Leche,Pan"
TRX-002509,"Cafe,Leche,Pan,Queso"
TRX-002510,"Cerveza,Pañales"
TRX-002511,"Chocolate,Leche,Manzanas"
TRX-002512,"Cerveza,Pañales"
TRX-002513,"Pan,Pasta,Queso"
TRX-002514,Chocolate
TRX-002515,"Cafe,Chocolate,Pan"
TRX-002516,Leche
TRX-002517,Pan
TRX-002518,"Cafe,Leche,Pan"
TRX-002519,"Cafe,Leche,Pan"
TRX-002520,"Cafe,Cerveza,Manzanas"
TRX-002521,"Cerveza,Pañales"
TRX-002522,"Cafe,Huevos,Leche,Manzanas,Pan"
TRX-002523,Huevos
TRX-002524,"Arroz,Cafe,Cerveza,Pañales"
TRX-002525,Queso
TRX-002526,Leche
TRX-002527,"Cerveza,Huevos,Pañales"
TRX-002528,"Arroz,Leche"
TRX-002529,"Huevos,Pan,Pañales"
TRX-002530,"Cerveza,Pañales"
TRX-002531,"Arroz,Cerveza,Queso,Vino"
TRX-002532,"Cerveza,Pañales"
TRX-002533,"Cerveza,Pañales"
TRX-002534,"Cafe,Leche,Pasta,Pañales,Vino"
TRX-002535,"Cerveza,Pañales"
TRX-002536,"Cerveza,Huevos,Pañales"
TRX-002537,"Arroz,Pañales,Vino"
TRX-002538,"Cafe,Huevos,Manzanas,Pasta"
TRX-002539,"Cerveza,Chocolate,Pasta,Pañales,Vino"
TRX-002540,"Cafe,Leche,Pan,Pañales"
TRX-002541,"Cerveza,Pañales"
TRX-002542,"Arroz,Vino"
TRX-002543,"Cerveza,Chocolate,Pañales,Vino"
TRX-002544,"Cafe,Leche,Pan"
TRX-002545,"Huevos,Leche"
TRX-002546,"Cerveza,Pañales"
TRX-002547,"Cerveza,Queso,Vino"
TRX-002548,"Leche,Pasta,Pañales,Queso"
TRX-002549,"Cafe,Leche,Pan"
TRX-002550,"Cerveza,Pañales"
TRX-002551,"Chocolate,Leche,Manzanas,Pan"
TRX-002552,"Cerveza,Chocolate,Queso,Vino"
TRX-002553,Cerveza
TRX-002554,"Cerveza,Pañales"
TRX-002555,"Cafe,Leche,Pan"
TRX-002556,"Cerveza,Pañales"
TRX-002557,"Arroz,Chocolate,Leche,Manzanas,Pan"
TRX-002558,"Arroz,Cerveza,Leche,Pañales,Vino"
TRX-002559,"Arroz,Pañales"
TRX-002560,"Arroz,Cafe,Leche,Pan,Vino"
TRX-002561,"Pasta,Pañales"
TRX-002562,"Cafe,Cerveza,Huevos,Pasta"
TRX-002563,"Manzanas,Queso"
TRX-002564,"Cerveza,Chocolate,Leche,Pañales,Vino"
TRX-002565,"Cafe,Cerveza,Pañales"
TRX-002566,"Cerveza,Pasta,Pañales,Queso"
TRX-002567,"Huevos,Leche,Pan,Pasta,Pañales"
TRX-002568,"Cafe,Leche,Pan"
TRX-002569,"Arroz,Leche,Manzanas,Vino"
TRX-002570,"Chocolate,Pasta"
TRX-002571,"Cafe,Leche,Pan"
TRX-002572,"Cerveza,Pan,Vino"
TRX-002573,"Arroz,Cerveza,Huevos,Manzanas,Queso"
TRX-002574,"Arroz,Cerveza,Huevos,Leche,Pasta"
TRX-002575,"Arroz,Cerveza,Huevos,Pasta"
TRX-002576,"Cerveza,Chocolate,Leche,Queso"
TRX-002577,"Cafe,Leche,Pan,Queso,Vino"
TRX-002578,"Cafe,Leche,Pan"
TRX-002579,"Cafe,Pan,Pasta"
TRX-002580,"Cerveza,Pañales"
TRX-002581,"Chocolate,Huevos,Pan,Pañales,Vino"
TRX-002582,"Cerveza,Huevos,Manzanas"
TRX-002583,"Manzanas,Queso,Vino"
TRX-002584,"Huevos,Manzanas,Pasta,Pañales"
TRX-002585,"Arroz,Huevos,Pañales,Vino"
TRX-002586,"Cerveza,Leche,Pan,Pañales,Vino"
TRX-002587,"Cerveza,Pasta,Pañales"
TRX-002588,"Arroz,Cerveza,Chocolate,Vino"
TRX-002589,"Chocolate,Pan,Pasta,Vino"
TRX-002590,"Chocolate,Huevos,Pan,Queso"
TRX-002591,"Chocolate,Leche,Pasta,Vino"
TRX-002592,"Cafe,Leche,Pan"
TRX-002593,"Cerveza,Pañales"
TRX-002594,"Cafe,Leche,Pan"
TRX-002595,"Arroz,Chocolate,Leche"
TRX-002596,"Cerveza,Leche,Pañales,Vino"
TRX-002597,"Arroz,Huevos,Queso"
TRX-002598,"Pan,Pasta"
TRX-002599,"Cerveza,Huevos,Leche,Manzanas,Pasta"
TRX-002600,"Cafe,Leche,Pan"
TRX-002601,"Manzanas,Pan"
TRX-002602,"Cafe,Leche,Pan,Vino"
TRX-002603,Pan
TRX-002604,"Cafe,Leche,Pan"
TRX-002605,"Cafe,Leche,Pan"
TRX-002606,"Cerveza,Pañales"
TRX-002607,"Cerveza,Leche,Pañales,Queso"
TRX-002608,Leche
TRX-002609,Queso
TRX-002610,"Cafe,Leche,Pan"
TRX-002611,"Cafe,Leche,Pan"
TRX-002612,Manzanas
TRX-002613,"Cafe,Chocolate,Leche,Pan"
TRX-002614,"Cerveza,Leche,Queso"
TRX-002615,"Huevos,Manzanas,Pañales,Queso"
TRX-002616,Arroz
TRX-002617,"Cerveza,Pañales"
TRX-002618,"Cerveza,Huevos,Manzanas"
TRX-002619,"Cerveza,Pan,Pasta"
TRX-002620,"Cafe,Leche,Pan"
TRX-002621,"Cerveza,Manzanas,Pañales"
TRX-002622,"Cerveza,Pañales"
TRX-002623,"Huevos,Manzanas,Pañales,Queso"
TRX-002624,"Cafe,Leche,Pan,Pasta,Pañales"
TRX-002625,"Arroz,Leche,Manzanas,Pasta,Queso"
TRX-002626,"Cerveza,Huevos"
TRX-002627,"Cerveza,Pañales"
TRX-002628,"Cerveza,Pañales,Queso"
TRX-002629,"Huevos,Pan"
TRX-002630,"Cerveza,Pañales"
TRX-002631,"Pañales,Queso"
TRX-002632,Huevos
TRX-002633,"Cafe,Cerveza,Pan,Queso"
TRX-002634,"Cerveza,Chocolate,Pan,Pasta,Queso"
TRX-002635,"Cerveza,Pañales"
TRX-002636,"Arroz,Huevos"
TRX-002637,"Arroz,Cafe,Manzanas,Pan,Queso"
TRX-002638,"Leche,Pañales"
TRX-002639,"Arroz,Chocolate,Huevos,Leche"
TRX-002640,"Cafe,Leche,Pan,Pañales"
TRX-002641,"Cafe,Cerveza,Manzanas,Pañales,Vino"
TRX-002642,"Cerveza,Pan,Queso,Vino"
TRX-002643,"Cafe,Cerveza,Huevos,Pañales"
TRX-002644,"Cafe,Leche,Pan"
TRX-002645,"Chocolate,Huevos,Pan,Queso,Vino"
TRX-002646,"Cafe,Chocolate,Pañales,Vino"
TRX-002647,"Cafe,Leche,Pan"
TRX-002648,Vino
TRX-002649,"Arroz,Cafe,Pasta"
TRX-002650,"Cafe,Leche,Pan"
TRX-002651,"Cerveza,Pasta,Pañales,Vino"
TRX-002652,"Cerveza,Pasta,Pañales"
TRX-002653,"Cafe,Leche,Pan"
TRX-002654,"Arroz,Cafe,Leche,Pan,Pañales"
TRX-002655,"Cerveza,Vino"
TRX-002656,"Cafe,Cerveza,Leche,Vino"
TRX-002657,"Cafe,Leche,Pan"
TRX-002658,"Chocolate,Huevos,Pasta,Queso"
TRX-002659,"Cerveza,Pañales"
TRX-002660,"Cafe,Leche,Pan"
TRX-002661,"Cafe,Leche,Manzanas,Pan,Vino"
TRX-002662,"Cafe,Leche,Pan"
TRX-002663,"Arroz,Cerveza,Chocolate,Pañales"
TRX-002664,"Pan,Pasta,Vino"
TRX-002665,"Cafe,Leche,Manzanas,Pan"
TRX-002666,"Cafe,Chocolate,Leche,Pan,Pañales"
TRX-002667,"Arroz,Chocolate,Huevos,Manzanas,Pan"
TRX-002668,"Arroz,Cafe,Huevos"
TRX-002669,"Cerveza,Pañales"
TRX-002670,Cerveza
TRX-002671,"Cerveza,Pañales"
TRX-002672,"Cerveza,Pañales"
TRX-002673,"Cerveza,Pasta,Pañales"
TRX-002674,Arroz
TRX-002675,"Cerveza,Chocolate,Pan,Pañales"
TRX-002676,"Cerveza,Pañales,Vino"
TRX-002677,"Cafe,Leche,Pan"
TRX-002678,"Cerveza,Pañales"
TRX-002679,"Huevos,Pan,Pasta"
TRX-002680,"Cerveza,Chocolate,Leche,Queso"
TRX-002681,"Cafe,Leche,Pan"
TRX-002682,"Cerveza,Chocolate,Huevos,Leche,Pasta"
TRX-002683,"Arroz,Chocolate"
TRX-002684,"Cafe,Leche,Pan"
TRX-002685,"Cerveza,Huevos,Leche,Manzanas,Queso"
TRX-002686,"Cafe,Leche,Pan"
TRX-002687,"Cafe,Chocolate,Leche,Pan"
TRX-002688,"Arroz,Cafe,Huevos,Manzanas,Pan"
TRX-002689,"Cerveza,Huevos,Pañales"
TRX-002690,"Cerveza,Pañales"
TRX-002691,Cafe
TRX-002692,"Cafe,Leche"
TRX-002693,Leche
TRX-002694,"Cerveza,Huevos,Manzanas,Pañales,Vino"
TRX-002695,"Cafe,Leche,Pan"
TRX-002696,"Cafe,Leche,Pan"
TRX-002697,"Cafe,Huevos,Leche,Manzanas,Pan"
TRX-002698,"Arroz,Huevos,Vino"
TRX-002699,"Arroz,Cerveza,Pañales,Queso"
TRX-002700,"Arroz,Cafe,Leche,Manzanas,Pan"
TRX-002701,"Huevos,Manzanas,Pan,Pañales"
TRX-002702,"Huevos,Leche,Manzanas,Pañales,Queso"
TRX-002703,"Cafe,Leche,Pan,Pasta"
TRX-002704,"Cerveza,Pan,Pañales,Queso"
TRX-002705,"Cafe,Cerveza,Leche,Pan"
TRX-002706,"Cafe,Leche,Pan"
TRX-002707,"Cafe,Leche,Pan,Vino"
TRX-002708,"Cafe,Cerveza,Manzanas,Pañales"
TRX-002709,"Cafe,Leche,Pan"
TRX-002710,"Arroz,Cafe,Pasta,Pañales,Vino"
TRX-002711,"Arroz,Cerveza,Chocolate,Manzanas,Queso"
TRX-002712,"Cafe,Leche,Pan"
TRX-002713,Cerveza
TRX-002714,"Chocolate,Pañales"
TRX-002715,Cafe
TRX-002716,"Arroz,Cafe,Chocolate,Huevos,Vino"
TRX-002717,"Arroz,Cerveza,Pañales,Queso"
TRX-002718,"Cafe,Leche,Pan"
TRX-002719,"Cerveza,Chocolate,Pañales"
TRX-002720,"Arroz,Cafe,Leche,Pan"
TRX-002721,"Arroz,Cafe,Chocolate,Leche,Manzanas"
TRX-002722,"Arroz,Chocolate,Manzanas,Vino"
TRX-002723,"Arroz,Cafe,Cerveza,Chocolate,Pañales"
TRX-002724,"Pan,Pañales"
TRX-002725,"Pan,Queso,Vino"
TRX-002726,"Cerveza,Pañales"
TRX-002727,"Cafe,Leche,Pan"
TRX-002728,"Cafe,Leche,Manzanas,Pan"
TRX-002729,"Arroz,Manzanas,Pasta,Vino"
TRX-002730,"Cerveza,Vino"
TRX-002731,"Cerveza,Manzanas,Pañales,Vino"
TRX-002732,"Arroz,Leche,Manzanas,Pan,Pañales"
TRX-002733,Queso
TRX-002734,"Cafe,Huevos,Leche,Pan"
TRX-002735,"Cafe,Leche,Pan"
TRX-002736,"Cerveza,Huevos,Manzanas,Pan,Pañales"
TRX-002737,"Cerveza,Huevos,Pan"
TRX-002738,"Arroz,Huevos,Manzanas,Pasta,Pañales"
TRX-002739,Cafe
TRX-002740,"Cafe,Leche,Pan,Queso"
TRX-002741,"Cerveza,Pan,Pañales,Queso,Vino"
TRX-002742,"Cafe,Leche,Pañales,Queso"
TRX-002743,"Cafe,Chocolate,Leche,Pasta,Pañales"
TRX-002744,"Huevos,Leche"
TRX-002745,"Cerveza,Chocolate,Leche,Pañales,Queso"
TRX-002746,"Cafe,Leche,Pan"
TRX-002747,"Cafe,Cerveza,Leche,Pan"
TRX-002748,"Chocolate,Manzanas,Pan,Pasta,Pañales"
TRX-002749,Cafe
TRX-002750,"Cafe,Leche,Pan"
TRX-002751,"Cerveza,Pañales"
TRX-002752,"Cerveza,Pañales"
TRX-002753,"Huevos,Leche,Pan,Pañales,Queso"
TRX-002754,Manzanas
TRX-002755,Huevos
TRX-002756,"Cafe,Cerveza,Pañales"
TRX-002757,Pañales
TRX-002758,"Cafe,Leche,Pan,Queso"
TRX-002759,Queso
TRX-002760,"Cafe,Leche,Pan"
TRX-002761,"Cafe,Pan,Pañales"
TRX-002762,"Arroz,Cerveza,Leche,Pañales"
TRX-002763,"Cerveza,Huevos,Leche,Manzanas,Queso"
TRX-002764,"Arroz,Cafe,Leche,Pan,Pasta"
TRX-002765,Queso
TRX-002766,"Chocolate,Pan,Queso"
TRX-002767,"Arroz,Chocolate,Huevos,Pañales"
TRX-002768,"Cerveza,Pañales"
TRX-002769,Pan
TRX-002770,"Cerveza,Pañales,Vino"
TRX-002771,"Cafe,Leche,Pan"
TRX-002772,"Cafe,Leche,Pan"
TRX-002773,Pan
TRX-002774,Cafe
TRX-002775,"Leche,Pan,Queso"
TRX-002776,"Cerveza,Pañales"
TRX-002777,"Arroz,Pan"
TRX-002778,"Cafe,Leche,Pan"
TRX-002779,"Arroz,Cerveza,Pañales"
TRX-002780,Vino
TRX-002781,"Leche,Pañales"
TRX-002782,"Arroz,Chocolate,Huevos,Pañales"
TRX-002783,"Arroz,Huevos"
TRX-002784,Pañales
TRX-002785,"Cerveza,Huevos,Pañales"
TRX-002786,"Arroz,Chocolate,Leche,Pan,Vino"
TRX-002787,"Arroz,Cerveza,Leche,Vino"
TRX-002788,"Arroz,Cerveza,Pan,Pasta,Vino"
TRX-002789,"Cerveza,Pañales"
TRX-002790,"Arroz,Chocolate,Manzanas,Pasta,Pañales"
TRX-002791,"Cafe,Leche,Pan"
TRX-002792,"Cerveza,Chocolate,Vino"
TRX-002793,"Cafe,Leche,Pan"
TRX-002794,"Arroz,Cafe"
TRX-002795,Leche
TRX-002796,"Leche,Queso"
TRX-002797,Pañales
TRX-002798,"Cafe,Leche,Pan"
TRX-002799,"Cafe,Leche,Pan"
TRX-002800,"Cafe,Cerveza,Huevos,Pañales,Vino"
TRX-002801,Manzanas
TRX-002802,Pasta
TRX-002803,"Chocolate,Leche"
TRX-002804,"Huevos,Pasta,Pañales"
TRX-002805,"Cafe,Leche,Pan"
TRX-002806,"Cafe,Leche,Pan"
TRX-002807,"Cafe,Huevos,Pañales,Queso"
TRX-002808,"Cafe,Vino"
TRX-002809,"Cafe,Leche,Pan"
TRX-002810,"Pan,Pasta,Queso"
TRX-002811,"Cafe,Leche,Pan"
TRX-002812,"Pañales,Queso"
TRX-002813,"Chocolate,Leche,Pasta"
TRX-002814,"Cafe,Cerveza,Pañales,Queso"
TRX-002815,"Cerveza,Manzanas,Pasta,Pañales"
TRX-002816,"Arroz,Cerveza,Pañales,Vino"
TRX-002817,Cerveza
TRX-002818,"Cerveza,Queso"
TRX-002819,"Cafe,Leche,Manzanas,Pan"
TRX-002820,"Cafe,Leche,Pan"
TRX-002821,"Leche,Manzanas,Pan,Vino"
TRX-002822,"Cerveza,Huevos,Leche,Manzanas,Pañales"
TRX-002823,"Cafe,Leche,Pan,Pañales"
TRX-002824,"Arroz,Chocolate,Pasta,Pañales,Queso"
TRX-002825,"Chocolate,Pañales,Queso,Vino"
TRX-002826,Pan
TRX-002827,"Arroz,Leche,Manzanas,Pañales"
TRX-002828,"Cafe,Cerveza,Chocolate,Manzanas,Vino"
TRX-002829,"Cafe,Leche,Pan"
TRX-002830,"Chocolate,Pan"
TRX-002831,"Cafe,Leche,Pan,Queso"
TRX-002832,"Cafe,Leche,Pan"
TRX-002833,"Cerveza,Pañales"
TRX-002834,"Cerveza,Pañales"
TRX-002835,Cafe
TRX-002836,Arroz
TRX-002837,"Arroz,Cerveza,Pañales,Queso"
TRX-002838,"Chocolate,Manzanas,Pasta"
TRX-002839,"Manzanas,Pan,Pasta,Vino"
TRX-002840,"Cafe,Leche,Pan"
TRX-002841,"Cerveza,Pañales"
TRX-002842,"Arroz,Huevos,Pan,Queso"
TRX-002843,"Cafe,Leche,Pan"
TRX-002844,"Cafe,Leche,Pan"
TRX-002845,"Arroz,Cerveza,Pañales"
TRX-002846,"Cafe,Manzanas,Pasta"
TRX-002847,"Cerveza,Huevos,Pan,Pañales"
TRX-002848,"Cafe,Leche,Pan"
TRX-002849,"Cafe,Cerveza,Pañales,Vino"
TRX-002850,Pasta
TRX-002851,"Cafe,Leche,Pan"
TRX-002852,"Cerveza,Manzanas,Pan,Pañales,Queso"
TRX-002853,"Cafe,Leche,Pan"
TRX-002854,Cafe
TRX-002855,"Cafe,Leche,Pan,Queso"
TRX-002856,"Cerveza,Manzanas,Pasta,Pañales"
TRX-002857,Pasta
TRX-002858,"Cafe,Leche,Pan,Vino"
TRX-002859,"Arroz,Chocolate,Queso"
TRX-002860,"Cerveza,Manzanas"
TRX-002861,"Cerveza,Huevos,Leche,Manzanas,Vino"
TRX-002862,"Leche,Pasta,Queso"
TRX-002863,"Cafe,Leche,Manzanas,Pasta,Vino"
TRX-002864,"Arroz,Pasta,Queso"
TRX-002865,"Cafe,Leche,Pan"
TRX-002866,"Cafe,Cerveza,Huevos,Pan,Pañales"
TRX-002867,"Cerveza,Pañales,Vino"
TRX-002868,"Chocolate,Huevos,Manzanas,Pasta,Pañales"
TRX-002869,"Arroz,Chocolate,Pasta,Pañales,Vino"
TRX-002870,"Cafe,Chocolate,Leche,Pan"
TRX-002871,"Cafe,Leche,Pan,Pasta"
TRX-002872,"Chocolate,Manzanas,Pan,Pañales"
TRX-002873,"Manzanas,Pañales"
TRX-002874,"Cafe,Leche,Pan"
TRX-002875,Manzanas
TRX-002876,"Cerveza,Manzanas,Pañales,Vino"
TRX-002877,Pañales
TRX-002878,"Cerveza,Pañales"
TRX-002879,"Cafe,Leche,Pan"
TRX-002880,"Cafe,Leche,Pan"
TRX-002881,"Cerveza,Pañales"
TRX-002882,"Cafe,Leche,Pan"
TRX-002883,"Huevos,Pan"
TRX-002884,Cafe
TRX-002885,"Arroz,Cerveza,Leche,Pañales"
TRX-002886,"Cerveza,Chocolate,Pasta"
TRX-002887,"Cerveza,Chocolate,Huevos"
TRX-002888,"Cerveza,Pañales"
TRX-002889,Manzanas
TRX-002890,"Cafe,Huevos,Leche,Pan"
TRX-002891,"Cafe,Leche,Pan"
TRX-002892,"Cafe,Leche,Pan"
TRX-002893,"Cafe,Leche,Pan"
TRX-002894,"Cerveza,Huevos,Pasta,Pañales"
TRX-002895,"Cafe,Leche,Pan"
TRX-002896,"Cafe,Leche,Pan"
TRX-002897,"Cerveza,Pañales"
TRX-002898,"Arroz,Cafe,Pasta"
TRX-002899,"Cerveza,Pañales,Queso,Vino"
TRX-002900,"Cafe,Leche,Pan"
TRX-002901,"Cerveza,Pañales,Queso"
TRX-002902,"Chocolate,Manzanas,Vino"
TRX-002903,Chocolate
TRX-002904,"Arroz,Cafe,Leche,Vino"
TRX-002905,"Arroz,Cerveza,Huevos,Queso"
TRX-002906,"Cerveza,Manzanas,Pañales"
TRX-002907,"Arroz,Cerveza,Chocolate,Pañales"
TRX-002908,"Cafe,Leche,Pan"
TRX-002909,"Cerveza,Pañales"
TRX-002910,Pasta
TRX-002911,"Cafe,Huevos,Manzanas,Pan"
TRX-002912,"Cerveza,Pañales,Queso"
TRX-002913,"Cafe,Queso"
TRX-002914,"Arroz,Huevos,Manzanas,Pan"
TRX-002915,"Cerveza,Chocolate,Pañales,Queso"
