id_cliente,edad,ingreso_mensual,escolaridad,canal_contacto,score_credito,tasa_interes,monto_prestamo
CLI-001398,26.0,4347974.65,Secundaria,Web,598.9,2.89,22261847.8
CLI-001399,52.0,1966889.45,Pregrado,App Movil,541.2,3.24,5953972.94
CLI-001400,30.0,12661902.94,Posgrado,App Movil,771.8,2.2,73383561.19
CLI-001401,25.0,94302.62,Pregrado,web,750.5,4.39,440712.21
CLI-001402,44.0,1520437.52,Pregrado,App Movil,644.6,2.13,8308809.39
CLI-001403,52.0,10664587.03,Primaria,web,824.3,3.14,35866325.1
CLI-001404,47.0,1625564.1,Secundaria,Sucursal,649.0,4.48,8270780.92
CLI-001405,50.0,1220899.56,Secundaria,web,737.7,4.11,6389709.05
CLI-001406,29.0,,Pregrado,Call Center,695.3,2.97,
CLI-001407,21.0,7291811.09,Primaria,Sucursal,604.0,4.47,28028533.89
CLI-001408,56.0,457224.78,Pregrado,App Movil,664.6,3.51,2195724.58
CLI-001409,34.0,12033283.1,Posgrado,Web,679.8,1.89,34017211.52
CLI-001410,35.0,,Pregrado,Web,545.7,2.54,
CLI-001411,54.0,839902.58,Pregrado,APP,673.0,2.3,2225828.9
CLI-001412,45.0,5228254.26,Pregrado,APP,741.3,2.34,16558226.59
CLI-001413,43.0,2041476.76,Secundaria,Sucursal,594.7,3.71,9849111.06
CLI-001414,64.0,2161561.16,Primaria,Call Center,633.2,3.13,6147767.07
CLI-001415,30.0,6422621.74,Pregrado,web,561.2,1.33,37902763.86
CLI-001416,49.0,13822360.5,Pregrado,App Movil,611.4,4.1,76567400.37
CLI-001417,39.0,568787.57,Pregrado,Sucursal,617.6,2.18,2668784.36
CLI-001418,41.0,2292420.4,Secundaria,App Movil,776.3,4.49,12302735.07
CLI-001419,56.0,2754103.35,Pregrado,App Movil,624.6,4.35,15440963.52
CLI-001420,44.0,1982839.92,Primaria,Web,607.6,4.3,6757845.17
CLI-001421,44.0,1895386.77,Primaria,App Movil,642.5,3.88,10373339.13
CLI-001422,51.0,225473.73,Secundaria,Sucursal,513.4,1.93,717407.41
CLI-001423,34.0,4858954.84,Secundaria,App Movil,461.3,2.96,19176826.98
CLI-001424,28.0,2406941.34,Primaria,Call Center,,1.94,10720297.0
CLI-001425,25.0,909958.93,Primaria,App Movil,675.9,2.06,4548537.42
CLI-001426,14.0,7110606.79,Pregrado,Web,649.8,3.22,18526647.68
CLI-001427,63.0,6813762.18,Pregrado,Call Center,719.5,1.33,23962522.62
CLI-001428,25.0,,Pregrado,Sucursal,528.4,4.4,
CLI-001429,35.0,1488749.0,Secundaria,Web,,4.23,5583985.42
CLI-001430,35.0,,,App Movil,522.7,2.46,
CLI-001431,42.0,1427542.47,Primaria,App Movil,671.4,2.9,6824770.15
CLI-001432,,1130631.05,Secundaria,web,539.8,2.74,3754153.09
CLI-001433,48.0,5507213.31,Pregrado,Sucursal,630.5,4.11,16580850.34
CLI-001434,31.0,172875.54,Primaria,Web,666.5,3.47,812802.79
CLI-001435,36.0,418171.05,Pregrado,App Movil,618.7,2.12,1704731.01
CLI-001436,41.0,28607.54,Pregrado,Call Center,469.0,2.67,88435.91
CLI-001437,35.0,697147.54,,Sucursal,783.0,2.62,2539227.26
CLI-001438,57.0,300238.13,Posgrado,Call Center,610.2,4.37,1069046.99
CLI-001439,44.0,22987585.61,Posgrado,Web,521.2,1.78,66168889.42
CLI-001440,47.0,1431425.58,Primaria,Call Center,,1.5,6318572.41
CLI-001441,46.0,678964.18,Posgrado,Sucursal,713.9,4.11,3512125.69
CLI-001442,52.0,1158144.0,Primaria,Sucursal,625.8,4.16,5228017.34
CLI-001443,40.0,11553511.95,Pregrado,App Movil,772.9,4.08,62296764.93
CLI-001444,22.0,3084072.72,Pregrado,Call Center,590.7,2.89,9087189.17
CLI-001445,43.0,1906144.21,Secundaria,Sucursal,,3.38,7671547.1
CLI-001446,30.0,8679952.25,Pregrado,Call Center,690.9,3.06,40213809.63
CLI-001447,32.0,2110545.11,Primaria,App Movil,771.1,1.43,10269924.04
CLI-001448,45.0,1713520.73,Secundaria,Web,494.5,3.17,8456656.73
CLI-001449,53.0,975611.24,Posgrado,App Movil,833.3,1.24,4928182.12
CLI-001450,38.0,1992852.08,Secundaria,App Movil,743.9,2.27,9525841.6
CLI-001451,42.0,1599353.21,Primaria,App Movil,686.0,4.28,4525847.01
CLI-001452,58.0,4750386.69,Secundaria,App Movil,586.0,2.2,23436364.65
CLI-001453,41.0,1435991.52,Posgrado,App Movil,579.3,4.3,7232714.92
CLI-001454,69.0,3615592.79,Primaria,Call Center,673.0,2.03,21611048.08
CLI-001455,45.0,286286.25,Secundaria,Web,689.5,2.24,1410466.09
CLI-001456,17.0,891718.17,Posgrado,App Movil,679.2,3.27,4372902.43
CLI-001457,47.0,2197627.07,Primaria,Call Center,662.8,3.71,9453854.35
CLI-001458,43.0,11608024.61,Secundaria,App Movil,684.6,2.85,64282108.21
CLI-001459,53.0,1989175.92,Pregrado,App Movil,475.2,4.11,11913018.77
CLI-001460,,4581631.92,Pregrado,App Movil,628.7,1.33,23946618.76
CLI-001461,36.0,1236850.21,Pregrado,App Movil,539.3,4.24,5743624.8
CLI-001462,23.0,570604.37,Primaria,Web,646.8,1.85,1584192.82
CLI-001463,35.0,253343.18,Posgrado,App Movil,754.5,4.12,1277758.36
CLI-001464,28.0,1530642.0,Posgrado,,577.3,2.52,7622544.34
CLI-001465,31.0,,Secundaria,App Movil,593.3,3.95,
CLI-001466,45.0,802927.25,Primaria,Web,582.0,3.42,2357349.33
CLI-001467,58.0,6007197.65,,Sucursal,592.7,1.78,28762845.31
CLI-001468,43.0,67052.3,Secundaria,App Movil,694.3,4.23,237032.14
CLI-001469,24.0,3427266.82,Pregrado,Web,713.0,2.01,17687950.47
CLI-001470,43.0,,Pregrado,Call Center,767.5,2.01,
CLI-001471,52.0,2966601.72,Pregrado,Web,569.6,3.89,14518327.42
CLI-001472,31.0,3475221.48,Pregrado,web,704.7,1.55,12276134.09
CLI-001473,36.0,1579016.66,Secundaria,App Movil,718.0,1.93,3997249.13
CLI-001474,38.0,1468789.98,Secundaria,Sucursal,782.3,2.86,6927919.09
CLI-001475,29.0,5552453.79,Posgrado,App Movil,575.6,3.94,16082359.2
CLI-001476,46.0,8610387.99,Pregrado,Web,489.7,1.69,41394613.8
CLI-001477,37.0,95000000.0,Pregrado,Sucursal,627.8,3.01,545265141.58
CLI-001478,43.0,431416.39,,APP,850.0,3.55,2542061.01
CLI-001479,27.0,9579286.79,Pregrado,Sucursal,562.4,4.04,31858129.17
CLI-001480,33.0,1808612.84,Secundaria,Sucursal,689.0,4.29,9644222.32
CLI-001481,47.0,3366046.0,Pregrado,,472.7,3.79,12580383.08
CLI-001482,34.0,1871408.79,Secundaria,Web,795.2,3.35,10576453.46
CLI-001483,59.0,564684.83,Primaria,Web,499.7,2.63,2968104.02
CLI-001484,33.0,3737871.11,Secundaria,Web,458.7,1.57,10311762.25
CLI-001485,41.0,3127895.61,Pregrado,Sucursal,657.9,3.54,12276926.08
CLI-001486,49.0,952948.58,,Call Center,659.5,4.48,3507434.35
CLI-001487,21.0,2525212.41,Secundaria,Sucursal,763.5,3.63,13252652.03
CLI-001488,17.0,6696021.08,Secundaria,web,718.0,1.26,26355538.89
CLI-001489,20.0,3749079.33,Pregrado,Sucursal,490.0,2.84,18355715.06
CLI-001490,53.0,428152.94,Pregrado,App Movil,637.9,3.23,1973152.84
CLI-001491,31.0,3335306.77,Pregrado,Web,594.2,3.48,19727457.41
CLI-001492,69.0,5095198.0,Pregrado,web,543.2,3.58,29461695.13
CLI-001493,31.0,6609139.69,Pregrado,Web,684.7,3.04,26416389.66
CLI-001494,40.0,4165854.8,Secundaria,App Movil,733.4,1.94,20964763.18
CLI-001495,57.0,695734.54,Secundaria,App Movil,585.6,4.31,3759130.48
CLI-001496,,5201582.42,Secundaria,Web,623.4,3.5,29368655.22
CLI-001497,63.0,4750879.83,Posgrado,Sucursal,628.7,1.98,13010141.52
CLI-001498,53.0,103866.71,Primaria,Web,597.1,2.26,369482.53
CLI-001499,50.0,2228517.0,Pregrado,web,615.8,4.24,8069025.82
CLI-001500,45.0,1700540.7,Secundaria,App Movil,597.1,4.13,6837127.33
CLI-001501,47.0,4648906.86,Secundaria,Sucursal,660.0,2.54,14376403.36
CLI-001502,31.0,1022781.92,Secundaria,Sucursal,603.1,1.33,4333241.21
CLI-001503,28.0,3753653.51,Secundaria,Sucursal,684.2,1.36,18097302.53
CLI-001504,38.0,10265712.85,Secundaria,web,602.8,2.14,43534565.28
CLI-001505,36.0,6713740.76,Pregrado,Web,701.7,3.28,32429219.74
CLI-001506,33.0,10685297.31,Secundaria,Web,601.1,3.13,29198063.34
CLI-001507,46.0,16127915.64,Pregrado,Web,698.5,3.29,89767263.36
CLI-001508,49.0,45055.34,Secundaria,Call Center,582.1,3.57,260723.64
CLI-001509,39.0,4094261.04,Pregrado,APP,720.8,1.26,19090212.63
CLI-001510,56.0,2236318.97,Pregrado,App Movil,507.8,1.55,12489547.36
CLI-001511,24.0,8253310.97,,Sucursal,649.5,2.39,24430304.4
CLI-001512,36.0,1218439.35,Secundaria,Web,604.6,1.71,6446849.38
CLI-001513,29.0,16652452.17,Secundaria,Web,646.3,1.45,48575514.0
CLI-001514,16.0,3994878.89,Posgrado,Sucursal,555.1,3.32,15692027.34
CLI-001515,37.0,6626071.23,Secundaria,Web,634.4,3.89,24074934.44
CLI-001516,37.0,375844.05,Pregrado,App Movil,561.3,3.68,1709929.34
CLI-001517,56.0,851242.51,Secundaria,Sucursal,630.9,3.9,3026423.24
CLI-001518,46.0,,Pregrado,Sucursal,623.5,3.4,
CLI-001519,,93373.68,Secundaria,App Movil,676.4,3.63,353499.26
CLI-001520,60.0,7129930.94,Posgrado,Sucursal,655.3,2.1,39305643.25
CLI-001521,53.0,58998.33,Pregrado,App Movil,800.3,4.48,278389.13
CLI-001522,45.0,4495559.72,Secundaria,Web,609.2,1.8,14626501.54
CLI-001523,35.0,1907968.43,Primaria,Sucursal,639.4,1.91,7014556.21
CLI-001524,26.0,3970885.21,Secundaria,Web,850.0,2.15,21704751.77
CLI-001525,34.0,5001489.76,Pregrado,Web,632.1,4.42,19269135.19
CLI-001526,51.0,1760945.87,Secundaria,App Movil,726.3,4.46,7704660.71
CLI-001527,61.0,479837.6,Secundaria,Call Center,696.1,3.82,2289447.59
CLI-001528,57.0,303197.91,Pregrado,Web,836.8,3.28,1127087.83
CLI-001529,32.0,3733826.94,Secundaria,Web,535.5,2.92,13176396.01
CLI-001530,25.0,3088408.8,Secundaria,Web,526.4,4.4,12858256.98
CLI-001531,40.0,5693415.43,Secundaria,App Movil,560.6,3.5,18515461.82
CLI-001532,17.0,2993803.08,Pregrado,App Movil,663.8,4.32,10462554.56
CLI-001533,42.0,2305602.48,,Web,569.7,2.24,6264955.27
CLI-001534,36.0,2132099.17,Secundaria,Call Center,479.3,2.3,7598579.63
CLI-001535,32.0,112572.23,Pregrado,Sucursal,576.1,4.02,407788.89
CLI-001536,19.0,,Primaria,Sucursal,679.5,1.69,
CLI-001537,44.0,15668275.13,Secundaria,App Movil,577.7,4.32,71510805.04
CLI-001538,32.0,8685400.1,Pregrado,App Movil,741.4,2.87,45649060.14
CLI-001539,24.0,1678108.9,Secundaria,App Movil,560.0,4.26,4461790.15
CLI-001540,4.0,3722188.95,Pregrado,App Movil,651.1,2.31,10693396.34
CLI-001541,38.0,7892886.77,Posgrado,Web,618.7,3.56,42233884.93
CLI-001542,59.0,2444806.1,Posgrado,Sucursal,665.1,2.79,11447617.35
CLI-001543,58.0,76108.46,Primaria,App Movil,673.1,3.27,241144.87
CLI-001544,33.0,325216.29,Secundaria,Web,776.8,2.86,1273801.94
CLI-001545,31.0,2999437.06,,Web,705.2,4.39,13153592.56
CLI-001546,44.0,14649780.12,Secundaria,Web,616.3,3.48,79879895.06
CLI-001547,26.0,4962679.31,Pregrado,web,699.0,2.03,13456016.97
CLI-001548,42.0,308936.59,Secundaria,Web,710.0,4.2,1417564.2
CLI-001549,47.0,881715.66,Secundaria,Call Center,813.6,2.17,4417065.45
CLI-001550,53.0,6196870.59,Secundaria,App Movil,637.4,2.43,36701719.01
CLI-001551,37.0,7734806.92,Posgrado,Call Center,643.4,1.54,41188313.06
CLI-001552,36.0,4038449.0,Posgrado,App Movil,755.0,4.17,14000477.21
CLI-001553,27.0,,Secundaria,web,490.1,2.14,
CLI-001554,28.0,120736.17,Pregrado,Web,633.6,2.05,624383.79
CLI-001555,35.0,7406063.57,Secundaria,App Movil,705.5,4.24,37430795.18
CLI-001556,42.0,6520365.6,Primaria,Web,733.8,3.86,35017651.09
CLI-001557,49.0,1259168.75,Pregrado,App Movil,473.3,1.67,7130741.78
CLI-001558,28.0,5179951.14,Pregrado,App Movil,542.9,3.74,14734394.54
CLI-001559,56.0,1015922.73,Secundaria,Sucursal,450.6,4.21,2912318.77
CLI-001560,35.0,172897.08,Secundaria,App Movil,719.8,1.46,914176.01
CLI-001561,38.0,943174.01,,Web,666.4,3.92,3191044.09
CLI-001562,29.0,826476.98,Posgrado,Sucursal,763.5,3.01,2235533.43
CLI-001563,,1730858.33,Pregrado,App Movil,652.3,3.41,6757793.87
CLI-001564,49.0,2276641.34,Primaria,Web,829.3,2.83,12224583.2
CLI-001565,47.0,2983564.38,Pregrado,web,574.6,3.5,8780563.09
CLI-001566,35.0,2720353.96,Secundaria,APP,620.6,1.31,13197652.79
CLI-001567,39.0,1325668.22,,Call Center,683.0,3.72,3330947.57
CLI-001568,44.0,124339.29,Primaria,Call Center,593.0,1.31,358604.59
CLI-001569,19.0,3902332.64,Secundaria,Web,683.4,2.7,14547803.25
CLI-001570,32.0,2115786.55,Secundaria,,641.1,1.7,5908562.41
CLI-001571,48.0,1490075.26,Pregrado,App Movil,636.5,3.92,8136788.16
CLI-001572,23.0,8471244.44,Pregrado,Web,640.0,2.24,46797244.66
CLI-001573,42.0,5768077.19,Secundaria,Call Center,706.4,2.7,29673858.46
CLI-001574,22.0,8191169.76,Pregrado,Web,,2.61,27429595.78
CLI-001575,44.0,2869283.68,Pregrado,App Movil,560.4,3.75,12427914.23
CLI-001576,,589398.79,Primaria,Web,655.4,2.79,1853458.7
CLI-001577,19.0,5004116.26,Pregrado,App Movil,599.3,3.8,17436715.88
CLI-001578,52.0,969211.92,Posgrado,App Movil,570.1,1.44,4173444.48
CLI-001579,29.0,2444470.34,Primaria,App Movil,511.5,1.83,12399693.94
CLI-001580,28.0,282280.29,Primaria,Web,724.5,3.02,799217.46
CLI-001581,40.0,7327879.27,Secundaria,App Movil,703.0,4.33,25929249.71
CLI-001582,52.0,565349.35,Primaria,App Movil,762.6,1.45,3246900.09
CLI-001583,26.0,9803010.14,Secundaria,Web,650.2,1.34,39230976.17
CLI-001584,39.0,8386549.24,Pregrado,web,736.3,1.72,48524941.73
CLI-001585,43.0,2623777.62,Pregrado,App Movil,574.5,3.32,15663694.99
CLI-001586,46.0,5728872.11,Secundaria,Call Center,497.4,2.52,24882264.04
CLI-001587,,4057723.99,Pregrado,Web,589.9,3.92,14235120.79
CLI-001588,34.0,6824729.5,Pregrado,App Movil,,1.44,35950756.1
CLI-001589,28.0,2374221.3,Posgrado,Web,678.8,1.85,7259389.55
CLI-001590,39.0,6471715.87,Primaria,App Movil,752.5,2.19,21888404.49
CLI-001591,25.0,2607133.96,Pregrado,Web,675.8,3.27,13679839.63
CLI-001592,3.0,11884480.17,Posgrado,App Movil,830.6,3.46,47748997.8
CLI-001593,43.0,2798276.07,Pregrado,App Movil,659.6,1.61,8969545.93
CLI-001594,49.0,2608403.47,Secundaria,Web,658.1,4.31,12465403.96
CLI-001595,10.0,6457296.5,Secundaria,Sucursal,677.1,2.33,32704053.36
CLI-001596,26.0,7239128.49,Posgrado,APP,680.3,3.55,21266744.93
CLI-001597,45.0,3395841.11,Secundaria,Web,679.2,2.93,11781636.11
CLI-001598,63.0,832458.48,Posgrado,Sucursal,551.4,1.94,2725859.19
CLI-001599,38.0,2648761.25,Pregrado,Sucursal,718.2,3.99,10143407.9
CLI-001600,29.0,14466008.18,Secundaria,App Movil,850.0,3.9,74819020.82
CLI-001601,36.0,5872906.39,Pregrado,Call Center,579.4,2.51,29352659.04
CLI-001602,54.0,7000849.68,Primaria,APP,646.7,3.14,33735930.27
CLI-001603,30.0,140180.64,Secundaria,App Movil,540.2,2.05,353535.49
CLI-001604,28.0,2649560.16,Pregrado,Sucursal,710.2,3.48,7942060.81
CLI-001605,-3.0,4368900.99,Pregrado,Sucursal,710.1,2.22,14336729.57
CLI-001606,27.0,7443026.29,Secundaria,App Movil,529.7,3.99,25692176.52
CLI-001607,39.0,212221.85,Pregrado,App Movil,545.0,1.92,639316.82
CLI-001608,57.0,,Secundaria,web,483.5,1.25,
CLI-001609,42.0,3338834.19,Secundaria,Sucursal,775.6,2.09,9225639.75
CLI-001610,35.0,923124.88,Secundaria,Web,582.9,1.83,4731086.71
CLI-001611,34.0,95000000.0,Secundaria,Web,639.3,2.88,499417161.78
CLI-001612,19.0,1390987.91,,web,620.7,1.87,6273262.85
CLI-001613,49.0,3178778.35,Pregrado,Web,729.1,3.72,8944977.6
CLI-001614,37.0,222890.94,Pregrado,Sucursal,702.8,2.0,1251597.51
CLI-001615,36.0,724971.39,Pregrado,Web,698.5,3.53,4262632.7
CLI-001616,76.0,7035027.42,Secundaria,Web,585.0,3.11,22570284.73
CLI-001617,42.0,597490.52,Secundaria,Web,704.5,4.45,2967280.94
CLI-001618,29.0,1116298.09,Pregrado,App Movil,724.3,4.5,6080235.92
CLI-001619,33.0,2536733.77,Posgrado,Web,702.1,4.07,11134871.95
CLI-001620,52.0,3057553.56,Pregrado,App Movil,546.9,3.71,11103905.83
CLI-001621,39.0,6057552.16,Secundaria,Sucursal,559.6,2.48,25290010.72
CLI-001622,,2490594.08,Secundaria,App Movil,789.0,3.69,10691972.51
CLI-001623,49.0,6552013.84,Primaria,Sucursal,805.5,4.36,25567462.7
CLI-001624,30.0,95000000.0,Primaria,App Movil,644.4,1.28,546672629.13
CLI-001625,60.0,504095.54,Secundaria,App Movil,644.3,2.98,2572697.4
CLI-001626,51.0,713981.36,Pregrado,App Movil,662.6,1.92,2387950.46
CLI-001627,33.0,2413049.33,Secundaria,App Movil,696.3,3.04,10978047.65
CLI-001628,53.0,2123749.62,Pregrado,APP,534.6,2.74,10428485.68
CLI-001629,39.0,5715356.73,Pregrado,Sucursal,668.4,3.1,17092045.64
CLI-001630,48.0,3650880.26,Secundaria,App Movil,567.5,3.02,13707193.79
CLI-001631,,2063209.99,Pregrado,Sucursal,648.4,4.37,11697201.89
CLI-001632,28.0,786433.21,Secundaria,App Movil,579.3,3.02,3527236.19
CLI-001633,30.0,1080515.18,Pregrado,Web,598.1,3.99,3521930.71
CLI-001634,50.0,3598751.82,Pregrado,App Movil,664.5,2.26,10543431.6
CLI-001635,34.0,2312829.94,Pregrado,Sucursal,600.6,2.65,9977072.21
CLI-001636,33.0,3038519.12,Posgrado,App Movil,562.1,2.75,13420835.19
CLI-001637,27.0,786013.61,Primaria,Call Center,766.3,2.12,2885024.11
CLI-001638,43.0,4567055.66,Pregrado,App Movil,563.2,2.45,21494646.97
CLI-001639,,8039597.11,Pregrado,App Movil,465.2,3.18,22031682.99
CLI-001640,25.0,1252962.95,Pregrado,,695.5,3.11,3768898.68
CLI-001641,38.0,2840535.77,Pregrado,App Movil,626.8,3.3,12532325.58
CLI-001642,55.0,15582832.67,Pregrado,Call Center,647.7,2.36,42328504.32
CLI-001643,37.0,1702376.46,Pregrado,Call Center,662.7,2.24,9504675.36
CLI-001644,43.0,3796727.13,Secundaria,web,751.7,3.22,11380736.26
CLI-001645,25.0,397008.18,Secundaria,Web,799.1,1.64,1928951.41
CLI-001646,43.0,3912058.28,Pregrado,Web,670.3,2.04,15136583.02
CLI-001647,36.0,394405.69,Pregrado,Sucursal,555.9,1.34,1537889.19
CLI-001648,50.0,13439756.77,,App Movil,661.7,1.44,69579144.2
CLI-001649,52.0,5281894.38,Secundaria,App Movil,697.1,2.0,22438107.79
CLI-001650,69.0,6518076.63,Secundaria,Web,730.3,1.26,32849764.29
CLI-001651,45.0,5114543.52,Pregrado,Web,661.0,2.01,21829737.64
CLI-001652,42.0,3741937.29,Posgrado,App Movil,605.2,3.36,17119994.35
CLI-001653,40.0,2510249.42,Posgrado,Web,577.5,1.4,12959165.64
CLI-001654,34.0,,Secundaria,Web,640.7,2.64,
CLI-001655,42.0,13199511.2,Primaria,Web,529.9,4.21,61439142.86
CLI-001656,34.0,2903129.8,Secundaria,Web,681.6,3.81,15277048.7
CLI-001657,40.0,11262019.99,Secundaria,Sucursal,664.2,2.21,65565271.4
CLI-001658,54.0,3676964.43,,Sucursal,663.8,4.25,14040512.72
CLI-001659,26.0,95000000.0,Secundaria,Web,707.4,2.29,429391454.78
CLI-001660,52.0,,Secundaria,Web,766.1,1.44,
CLI-001661,54.0,986248.92,Secundaria,App Movil,644.4,4.48,3704167.09
CLI-001662,37.0,15651.7,Secundaria,App Movil,,4.07,61701.7
CLI-001663,13.0,1160966.9,Pregrado,Call Center,620.4,2.74,6296307.32
CLI-001664,31.0,2993697.38,Primaria,Sucursal,694.1,3.4,12863538.66
CLI-001665,54.0,2007479.08,Secundaria,Call Center,649.4,3.42,10155299.28
CLI-001666,38.0,2499363.95,,App Movil,742.4,1.84,6414682.31
CLI-001667,26.0,16568877.58,Secundaria,App Movil,740.7,1.86,68358621.58
CLI-001668,32.0,1811048.55,Pregrado,Sucursal,675.3,2.75,10240776.55
CLI-001669,48.0,2527618.29,Secundaria,Web,643.6,4.21,8303475.51
CLI-001670,45.0,601906.69,Pregrado,Web,628.1,1.23,1571173.67
CLI-001671,35.0,206412.56,Primaria,Web,688.4,3.78,829144.92
CLI-001672,34.0,6272601.72,Secundaria,App Movil,688.6,1.39,31146675.17
CLI-001673,33.0,3551352.47,Pregrado,Web,628.1,2.78,14527241.52
CLI-001674,27.0,6006240.95,Secundaria,Web,673.1,3.3,24685194.41
CLI-001675,57.0,681901.62,Pregrado,Sucursal,588.1,3.47,3303348.05
CLI-001676,34.0,3562574.8,Secundaria,,686.1,1.39,12078414.05
CLI-001677,53.0,1228712.25,Pregrado,Web,594.8,2.58,6305277.32
CLI-001678,56.0,1087173.38,Posgrado,App Movil,711.8,3.13,3300546.79
CLI-001679,50.0,48690.4,Primaria,Web,624.7,1.42,189168.39
CLI-001680,33.0,586545.88,Secundaria,web,783.9,1.65,2813090.69
CLI-001681,43.0,1554014.85,Pregrado,Web,653.1,3.39,8390579.21
CLI-001682,38.0,522029.69,Pregrado,Call Center,669.0,2.92,2751283.74
CLI-001683,27.0,,Primaria,Web,538.1,1.73,
CLI-001684,42.0,1550152.69,Secundaria,Call Center,762.5,2.97,5823671.51
CLI-001685,24.0,586464.85,Secundaria,Web,647.0,4.21,1717207.26
CLI-001686,52.0,932387.82,Secundaria,Web,789.2,1.25,3038577.09
CLI-001687,32.0,,Posgrado,Web,653.9,3.32,
CLI-001688,40.0,277982.47,Pregrado,Web,632.9,1.44,1529087.0
CLI-001689,150.0,8331340.18,Pregrado,Call Center,609.1,1.22,48575570.53
CLI-001690,35.0,13679772.57,Secundaria,Sucursal,701.4,1.7,37837707.59
CLI-001691,45.0,1190089.64,Primaria,App Movil,691.7,2.6,5211202.36
CLI-001692,32.0,2511642.97,Posgrado,APP,543.3,3.85,11981518.16
CLI-001693,48.0,94008.99,Primaria,App Movil,604.5,2.13,468851.11
CLI-001694,22.0,4299229.38,Secundaria,APP,707.8,3.26,20436478.53
CLI-001695,40.0,2244099.13,Secundaria,Web,598.4,2.56,11658184.44
CLI-001696,150.0,1322121.52,Pregrado,web,584.6,1.97,4968731.67
CLI-001697,26.0,,Secundaria,Web,,2.9,
CLI-001698,30.0,,Secundaria,App Movil,657.0,3.83,
CLI-001699,44.0,,Posgrado,App Movil,612.9,3.95,
CLI-001700,,831749.2,Pregrado,App Movil,791.4,3.99,3099202.78
CLI-001701,42.0,,Primaria,App Movil,638.1,2.32,
CLI-001702,44.0,3496816.8,Pregrado,App Movil,548.8,3.82,12676696.72
CLI-001703,46.0,8218023.4,Secundaria,,520.5,1.9,38614316.4
CLI-001704,,524870.56,Secundaria,APP,731.8,3.64,2955374.59
CLI-001705,43.0,6468934.67,Pregrado,APP,562.2,4.33,35182071.51
CLI-001706,35.0,4701382.33,Secundaria,APP,652.4,1.25,15911169.09
CLI-001707,46.0,513155.97,Secundaria,Sucursal,580.1,2.65,1523709.4
CLI-001708,61.0,4984794.8,Pregrado,,641.8,3.34,15830476.83
CLI-001709,36.0,2446858.41,Posgrado,Call Center,,3.52,14432680.02
CLI-001710,26.0,12180611.12,Pregrado,App Movil,540.8,1.78,53876800.15
CLI-001711,51.0,641332.91,Primaria,Sucursal,613.5,4.41,2012988.66
CLI-001712,37.0,4324122.24,Secundaria,web,596.1,3.23,23534517.61
CLI-001713,12.0,2021185.04,Secundaria,Sucursal,572.8,1.74,7848603.81
CLI-001714,,13197468.64,Secundaria,App Movil,619.9,1.27,74529768.13
CLI-001715,32.0,1681848.41,Secundaria,Web,600.1,3.78,5739088.96
CLI-001716,37.0,13755308.62,Pregrado,Call Center,719.8,1.46,53319374.82
CLI-001717,42.0,9733731.41,Primaria,APP,592.7,1.67,41536919.17
CLI-001718,40.0,1323990.62,Secundaria,App Movil,686.1,3.1,7446326.7
CLI-001719,47.0,6834682.99,Pregrado,Web,683.3,3.19,37868593.22
CLI-001720,33.0,22793845.83,Secundaria,App Movil,529.9,3.47,102805777.81
CLI-001721,44.0,1223204.05,,App Movil,609.5,2.5,4007478.58
CLI-001722,35.0,2411135.74,Secundaria,App Movil,641.2,3.75,9431758.79
CLI-001723,47.0,3084252.28,Posgrado,Sucursal,671.2,4.42,18242475.47
CLI-001724,45.0,1467731.17,Posgrado,APP,631.1,2.09,6791494.89
CLI-001725,27.0,64606.7,Pregrado,Sucursal,733.4,3.52,338141.27
CLI-001726,51.0,1044233.7,Primaria,App Movil,658.4,4.26,4254757.81
CLI-001727,32.0,,Posgrado,web,685.6,3.46,
CLI-001728,48.0,2462322.58,Primaria,App Movil,602.6,3.45,9852588.34
CLI-001729,42.0,788166.74,Primaria,Web,686.8,1.94,3909483.18
CLI-001730,60.0,8675406.64,Secundaria,App Movil,804.9,2.97,47542517.11
CLI-001731,,5126010.64,Secundaria,Sucursal,692.1,3.06,21917654.82
CLI-001732,34.0,374011.42,Secundaria,Call Center,738.2,3.51,1564503.27
CLI-001733,38.0,4410362.48,Secundaria,web,626.7,4.49,16278659.53
CLI-001734,34.0,4453361.45,Secundaria,App Movil,723.9,1.31,13893768.19
CLI-001735,48.0,13140140.98,Pregrado,Web,730.9,1.42,76046818.68
CLI-001736,19.0,12706.86,Secundaria,Web,669.6,1.46,45824.48
CLI-001737,25.0,1196702.35,Pregrado,Sucursal,644.0,3.65,6345418.62
CLI-001738,25.0,11038428.35,,Sucursal,530.4,1.65,55233144.81
CLI-001739,49.0,11298919.21,Secundaria,App Movil,647.4,3.25,59525097.26
CLI-001740,59.0,5355261.35,Pregrado,App Movil,,2.27,30946387.0
CLI-001741,37.0,6095977.55,,APP,588.8,2.71,28540133.43
CLI-001742,36.0,402954.86,Primaria,web,548.4,1.91,2273804.24
CLI-001743,39.0,3029423.06,Secundaria,Web,658.2,4.06,9351649.13
CLI-001744,52.0,1106375.4,Posgrado,Sucursal,668.5,3.13,5192766.32
CLI-001745,27.0,839737.34,Posgrado,Sucursal,542.2,4.32,4369123.69
CLI-001746,41.0,6981780.93,Pregrado,Web,653.3,3.1,24092338.36
CLI-001747,50.0,609293.42,Primaria,App Movil,673.2,1.61,3102911.01
